Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,77.9188003540039,79.17189953954822,77.66213787644962,78.44721463237494,284101700
2010-07-01,77.57154846191406,78.12260819117249,76.34108913793875,77.86595149738815,382924800
2010-07-02,77.14884948730469,78.06980539103158,76.71102280723102,77.8357940827779,233385200
2010-07-06,77.65460968017578,78.7869311675895,76.90727335179758,78.23586550962946,256935300
2010-07-07,80.10042572021484,80.19855817975063,77.76784036696824,77.85087774014667,253769400
2010-07-08,80.89302825927734,80.983610268179,79.94942727132916,80.77224456836396,210842100
2010-07-09,81.49696350097656,81.5045139246355,80.71943688339363,80.8704108008577,144999900
2010-07-12,81.5497817993164,81.70830609544075,80.88548868804048,81.22518278555205,131283600
2010-07-13,82.7802505493164,83.10484383991323,82.22918490303935,82.39525963915806,213025900
2010-07-14,82.772705078125,83.09730414742295,82.17634838061086,82.51604253623854,184426800
2010-07-15,82.79534912109375,83.08220183055998,81.65547718733247,82.74250768094772,232337900
2010-07-16,80.5156021118164,82.44054501229084,80.35707204961889,82.34995722807575,282693400
2010-07-19,80.99116516113281,81.24782187957166,80.1834429012169,80.80999537404165,186709000
2010-07-20,81.88948822021484,81.94987431932826,79.88150212311531,79.91924847443522,258162400
2010-07-21,80.82510375976562,82.33486567234874,80.49295429602626,82.31222016514553,264527000
2010-07-22,82.62928771972656,82.99163319586613,81.77627411698464,81.78381878159152,274781300
2010-07-23,83.34642028808594,83.46719826240688,82.2291937893688,82.46320507412435,222020800
2010-07-26,84.21454620361328,84.29758359771157,83.25584959805109,83.48986093089904,184445700
2010-07-27,84.2070083618164,84.76561889160057,83.87485875850778,84.6750310654381,204855600
2010-07-28,83.66344451904297,84.28999699577216,83.38413653610395,84.0333345164502,163056200
2010-07-29,83.25582122802734,84.41078816783002,82.59152806089031,84.18432157758906,220149100
2010-07-30,83.2407455444336,83.68612843738826,82.26695388619507,82.41037739470049,220070600
2010-08-02,85.12040710449219,85.25628595306638,84.19945110407667,84.53914534586887,188263200
2010-08-03,84.71275329589844,85.12793442245093,84.43344523094517,84.90902398368414,146657300
2010-08-04,85.2789306640625,85.38461357203659,84.66747873088576,84.94678109083733,158171700
2010-08-05,85.18833923339844,85.23363602009961,84.60708326419113,84.7354116813908,140473800
2010-08-06,84.84107208251953,84.97695088801137,83.73139613088364,84.35039829828318,239728300
2010-08-09,85.29399871826172,85.43742794474343,84.78822985337369,85.24115728102393,120800400
2010-08-10,84.83354949951172,85.2864828393108,84.07112361337569,84.56934222415336,242916300
2010-08-11,82.50851440429688,83.55779877264646,82.37263556296381,83.52760283465174,273406900
2010-08-12,82.00274658203125,82.29714980328772,81.22521983054433,81.26296619605384,239542600
2010-08-13,81.76114654541016,82.25182027092082,81.66301410402166,81.74605146184427,158698500
2010-08-16,81.72344207763672,81.98764935144688,80.90816898191966,81.20257219549194,147895300
2010-08-17,82.72738647460938,83.33129343560225,82.19142178238792,82.42543875339656,172270300
2010-08-18,82.87838745117188,83.32376448622713,82.21409423032696,82.68966719714132,182922100
2010-08-19,81.43658447265625,82.65194370554471,81.09689022515013,82.44812830889838,265847600
2010-08-20,81.17234802246094,81.48185197790627,80.58354180011426,81.19499352958432,209714200
2010-08-23,80.86285400390625,81.9574291395063,80.82510765056077,81.55734313489779,163490300
2010-08-24,79.6626205444336,80.31181890587486,79.2398888706717,79.97966929975502,280677800
2010-08-25,79.97212982177734,80.274077745889,78.72657447731055,79.22479315952478,272234800
2010-08-26,79.43611145019531,80.45519940825733,79.17189855501171,80.34951655389733,224439500
2010-08-27,80.66659545898438,80.74963284139864,78.74164633470562,79.93435986457806,272649000
2010-08-30,79.49649810791016,80.70431203944125,79.48895344631873,80.45519998411669,167238600
2010-08-31,79.49649810791016,80.00227263943435,78.87749605967812,79.20209504590245,273933100
2010-09-01,81.87438201904297,81.9876153063094,80.51559984969849,80.56844128251826,256828100
2010-09-02,82.6368408203125,82.6519359093012,81.89705475557116,82.07067995501498,156112200
2010-09-03,83.70877838134766,83.78426535181163,82.99918818855569,83.44457110508044,212197300
2010-09-07,82.76518249511719,83.4219312774317,82.69724594485383,83.31624835971954,141973700
2010-09-08,83.34642028808594,83.6785640369326,82.89348704634752,82.93123340292085,149924400
2010-09-09,83.73139953613281,84.3051107114621,83.50493869062639,84.28246520283996,147017900
2010-09-10,84.15413665771484,84.25226911465634,83.69365878563895,83.8823790361853,127819000
2010-09-13,85.09017944335938,85.26379883224837,84.64479669934849,84.98449657378752,178503500
2010-09-14,85.03734588623047,85.52046926596702,84.60706394617495,84.92411258426112,209823600
2010-09-15,85.36195373535156,85.46008620220955,84.53158570089425,84.78824250311618,168608400
2010-09-16,85.33929443359375,85.39213587017585,84.81087430848811,85.09773275789206,199962900
2010-09-17,85.37115478515625,85.8720462054312,85.1358907611514,85.78856430205205,195836900
2010-09-20,86.67649841308594,86.86622895136608,85.39391812147488,85.66713055980762,214555200
2010-09-21,86.50194549560547,87.15461318971309,86.14525117398122,86.74480034158763,268389100
2010-09-22,86.07699584960938,86.85110010762939,85.8341408606485,86.36539012970766,191322400
2010-09-23,85.37873840332031,86.26667589308694,85.13588355679997,85.37114756089636,202354300
2010-09-24,87.13948059082031,87.20019578001165,86.25154266184381,86.32743375327341,209671800
2010-09-27,86.7220687866211,87.26849389577119,86.63859264116887,87.16983605833202,128761800
2010-09-28,87.02560424804688,87.30640753669172,85.89481183073298,86.83587370466658,209207500
2010-09-29,86.87384033203125,87.20776801118564,86.53232180831846,86.80553431124153,179665800
2010-09-30,86.61580657958984,87.87562047233372,86.20598781171357,87.3140195490002,287106700
2010-10-01,86.98008728027344,87.36713928346875,86.46401987271895,87.26847567650884,174638700
2010-10-04,86.32740783691406,87.16222117225854,85.89482237650081,86.79794172670917,166153200
2010-10-05,88.06535339355469,88.27785073286869,87.02562765177608,87.12429126654203,229634100
2010-10-06,88.0577392578125,88.28541822692537,87.7010449082568,88.05014841481096,148626600
2010-10-07,87.95149230957031,88.43720204892011,87.42024909156798,88.41443530959384,164860000
2010-10-08,88.44481658935547,88.68767152409923,87.73901853055044,88.07294623711749,177760100
2010-10-11,88.52828979492188,88.77114470574156,88.2247197088678,88.5814141257225,103098300
2010-10-12,88.80150604248047,89.05953686294369,87.76937118039147,88.23989933302866,182210000
2010-10-13,89.4921646118164,89.97028962499803,89.08234565342677,89.29484887601903,194347200
2010-10-14,89.14303588867188,89.5604455784716,88.58143486158428,89.4086576048539,217764300
2010-10-15,89.32514190673828,89.81844250184588,88.61175896577298,89.76531817868764,243705000
2010-10-18,89.76534271240234,90.06132199233744,89.02918704021353,89.35552391169563,141204800
2010-10-19,88.58901977539062,89.43900921025319,88.05017974278041,88.93812340615472,280604700
2010-10-20,89.45417022705078,89.88675569020546,88.69524795554312,88.74837228294396,200051800
2010-10-21,89.65150451660156,90.38006935414153,88.95329727105725,89.8564168150426,221585500
2010-10-22,89.81847381591797,89.95508009311047,89.55285210752115,89.78811622208418,108212400
2010-10-25,90.08409118652344,90.88855290908407,90.01579094627553,90.41801891249649,151145700
2010-10-26,90.09925842285156,90.19032539523862,89.45417561126622,89.62872450175327,158982900
2010-10-27,89.84123992919922,89.93990355599186,88.99125046833304,89.46936954007026,190024000
2010-10-28,89.8564224243164,90.39525668810911,89.42383684408175,90.35730824821596,168576000
2010-10-29,89.92467498779297,90.09922961258192,89.6059291061254,89.76530204695918,144305500
2010-11-01,89.9550552368164,90.8809413274902,89.43898786447942,90.3648739551532,174074800
2010-11-02,90.6684799194336,90.88097731157177,90.38767648546833,90.63053147507192,158345900
2010-11-03,91.03274536132812,91.08586970110659,89.89436168883073,90.82783884793086,226702800
2010-11-04,92.78584289550781,92.83137638110018,91.04791011728057,92.04209648683207,215039400
2010-11-05,93.13497161865234,93.28675380503657,92.72515276727181,92.84657735835535,180654100
2010-11-08,92.96038818359375,93.1121761132195,92.54298440488724,92.84654868390379,156107100
2010-11-09,92.29251861572266,93.30947146778311,91.92064840162314,93.210813677545,186621600
2010-11-10,92.6644287109375,92.70996799459118,91.57158433526733,92.26979159002413,221387400
2010-11-11,92.31529998779297,92.4519062213804,91.58673533869909,91.8675386494391,158017600
2010-11-12,91.22245788574219,92.09521968629531,90.80505409599427,91.69299179485267,239068800
2010-11-15,91.09345245361328,91.86755652460265,91.05550980863899,91.51086207915836,163940800
2010-11-16,89.67422485351562,90.68358669675489,89.24163376197917,90.53180461524809,299566200
2010-11-17,89.71980285644531,90.09167319381241,89.4465903420194,89.71221201156733,172308900
2010-11-18,91.04032897949219,91.36666583797214,90.57738585955275,90.5849767046667,197723700
2010-11-19,91.29074096679688,91.32868359808589,90.50146128052178,90.99476180820824,156852900
2010-11-22,91.21490478515625,91.25284743926997,90.13723034419696,90.83544350330119,181361000
2010-11-23,89.89436340332031,90.32694897551497,89.54525976524383,90.13721835981347,222309000
2010-11-24,91.22245788574219,91.24523041837655,90.44835968958509,90.46353558789036,140046100
2010-11-26,90.15998077392578,90.92648820640814,90.15998077392578,90.43319329306821,76007800
2010-11-29,90.43318939208984,90.67604431083849,89.35551526190713,89.9322978652294,223642300
2010-11-30,89.92467498779297,90.44074223006633,89.4086077455196,89.53762889867488,233930700
2010-12-01,91.83718872070312,92.01173760643228,91.2148726691778,91.22245772325812,221037200
2010-12-02,93.01351928710938,93.08182530794616,91.92826011922753,91.98138445093707,191213600
2010-12-03,93.26399993896484,93.37024864213414,92.67204122413011,92.69480797622067,151288900
2010-12-06,93.16529083251953,93.37778812196235,92.9679694394154,93.06662724090903,103050500
2010-12-07,93.21841430664062,94.11394272551286,93.16528998476332,94.06081840363555,206581000
2010-12-08,93.55995178222656,93.63584286358369,92.8996930052894,93.3322785381552,138019200
2010-12-09,93.92424011230469,94.12155577218209,93.46129697392105,94.08361312533731,123705100
2010-12-10,94.47065734863281,94.56172432560601,93.90146558207806,94.21262073693326,117571700
2010-12-13,94.53136444091797,95.01707427337331,94.50100685262477,94.90324055492123,133812700
2010-12-14,94.61482238769531,95.0398227259956,94.32643405715864,94.67553754889771,147249600
2010-12-15,94.18226623535156,94.81217320061654,94.0228932303059,94.44030285550997,160823100
2010-12-16,94.72869110107422,94.79699712603555,93.91664438726983,94.24298124179599,185035200
2010-12-17,94.83019256591797,94.95225575352556,94.46399136195383,94.66235058995818,141075300
2010-12-20,95.0590591430664,95.28793561328618,94.58605630811549,95.0895763938004,119085500
2010-12-21,95.66169738769531,95.7227318480994,95.26498503620182,95.35653090624143,94965500
2010-12-22,95.95926666259766,95.98978390347132,95.67699237051126,95.73039608689803,78878100
2010-12-23,95.82196044921875,95.95928514932179,95.58545906259616,95.85247769597161,70053700
2010-12-27,95.86009216308594,95.9516380672087,95.39471441523294,95.46337384332502,58126000
2010-12-28,95.99740600585938,96.08895189965054,95.7456431567976,96.0508097174269,55309100
2010-12-29,96.06608581542969,96.27970070703778,96.05083010341593,96.11186459260946,58033100
2010-12-30,95.91350555419922,96.22629712578026,95.76855009729353,95.97454004348258,76616900
2010-12-31,95.9364013671875,96.02795311002058,95.6159789981265,95.76855941561179,91218900
2011-01-03,96.92816925048828,97.34776821235612,95.89823129733887,96.66877561573624,138725200
2011-01-04,96.87478637695312,97.1723222610335,96.27208384186038,97.14180501387528,137409700
2011-01-05,97.37828826904297,97.43932275199303,96.47805001751972,96.56960174194482,133975300
2011-01-06,97.18758392333984,97.52326784205819,96.89767878844589,97.41646038075146,122519000
2011-01-07,96.99684143066406,97.47747493691615,96.24155854353383,97.31726376816546,156034600
2011-01-10,96.87478637695312,97.0121110788802,96.27970878822262,96.56961972594075,122401700
2011-01-11,97.21807861328125,97.45457996264261,96.85187753051225,97.22570937890964,110287000
2011-01-12,98.09539794921875,98.20220535040589,97.2409329191549,97.81312374060998,107929200
2011-01-13,97.93521881103516,98.17935676001527,97.69109250319318,98.13358380486603,129048400
2011-01-14,98.64472198486328,98.66760845952517,97.72922807497798,97.79788749896363,117677900
2011-01-18,98.81254577636719,98.90409165823026,98.43871402353548,98.55314637586432,114401300
2011-01-19,97.84368133544922,98.82783487941217,97.58429347315067,98.72866401508574,151958400
2011-01-20,97.71400451660156,97.95813088824167,96.98923288744096,97.62245276180859,175745700
2011-01-21,97.93521881103516,98.5455520423473,97.82841136864089,98.32431221207995,151462900
2011-01-24,98.49215698242188,98.60658937359541,97.85130066843462,97.87418714666933,113715500
2011-01-25,98.54559326171875,98.62951426164064,97.7369063394586,98.23279574917873,167552200
2011-01-26,98.92704772949219,99.21695874754012,98.59136373830884,98.78972881008593,141281500
2011-01-27,99.171142578125,99.33898450060926,98.77442424851334,98.94989111615138,123302700
2011-01-28,97.4393081665039,99.44577429402095,97.27909703816813,99.2855573451174,295637300
2011-01-31,98.17171478271484,98.2480107978662,97.46221073458481,97.70634867015912,149249200
2011-02-01,99.74333190917969,99.91879878408984,98.70576890952022,98.76680339669291,167194300
2011-02-02,99.5526123046875,99.81962511339705,99.43054331954872,99.48394122483496,118323600
2011-02-03,99.77384185791016,99.92642225301825,98.85072290076654,99.37712351771876,145886700
2011-02-04,100.05609893798828,100.09424694047947,99.3542199284672,99.81197267608945,134634800
2011-02-07,100.68167877197266,101.00972593463736,100.26969903149346,100.27733561554982,112439100
2011-02-08,101.1394271850586,101.19282506552898,100.49857113147769,100.77322039983129,99072800
2011-02-09,100.91057586669922,101.18522520312857,100.40705014305595,100.86480291748376,146436700
2011-02-10,100.94872283935547,101.06315521122418,100.17054778723868,100.39942417211262,162708500
2011-02-11,101.55143737792969,101.68113130272012,100.52913587113086,100.55202234955632,137710300
2011-02-14,101.79557037353516,101.87949134698063,101.3759771474471,101.49040954708215,101690700
2011-02-15,101.4751205444336,101.63533750169178,100.94872000746797,101.48275712976829,119575400
2011-02-16,102.11600494384766,102.23806229042543,101.61247910036883,101.81846906199915,130183500
2011-02-17,102.42112731933594,102.55844614810867,101.72687330862483,101.81843083560834,109810500
2011-02-18,102.63472747802734,102.75679640246867,102.2761572881893,102.51265855358601,130002400
2011-02-22,100.57487487792969,102.6576251995628,100.30022558839629,101.55902804142919,233116400
2011-02-23,99.95694732666016,100.75800896850784,99.3389891473068,100.5138710185154,227584000
2011-02-24,99.88825988769531,100.27735322660784,98.94987953356654,99.85012352525284,260431400
2011-02-25,100.95635223388672,101.01738671528591,100.24683657361597,100.30787105501516,141686900
2011-02-28,101.58193969726562,101.71164525156904,100.99450461547973,101.33018845715026,141585500
2011-03-01,99.88825988769531,101.99390861742539,99.85774846951408,101.90236272174539,258565500
2011-03-02,100.10189819335938,100.5672759532162,99.44579203423561,99.75095281660764,200277400
2011-03-03,101.82605743408203,101.94048979325257,101.0021095246485,101.0097344682148,176480100
2011-03-04,101.06317138671875,101.94815400793622,100.39944024137482,101.74978901009948,277202300
2011-03-07,100.26970672607422,101.58955534434148,99.7433062368309,101.36067898663758,216790400
2011-03-08,101.1470947265625,101.46751706773449,99.99509928750565,100.4299540215467,174615000
2011-03-09,101.00216674804688,101.31496422851065,100.39946991306175,100.94876883055944,153806000
2011-03-10,99.13297271728516,100.07897791787323,99.03379024646154,99.94165908854983,301291800
2011-03-11,99.81961059570312,100.17818091168611,98.78968424137668,98.81257071761921,225621800
2011-03-14,99.21690368652344,99.5449509060373,98.46161512551282,99.17113073879,234974100
2011-03-15,98.08013916015625,98.66758570364628,96.50853950977222,96.57719891792283,359585400
2011-03-16,96.26444244384766,98.0878113816239,95.57781901004037,97.76737741156532,468670300
2011-03-17,97.53850555419922,97.95047960916253,96.96632033684502,97.65294376178386,254303700
2011-03-18,97.89327239990234,98.75144970208244,97.70171543613618,98.72079404052269,230435400
2011-03-21,99.41039276123047,99.61726583625706,98.996623227762,99.11156440559553,153992600
2011-03-22,99.06558227539062,99.52532360960214,98.97363868523145,99.39506629297404,129538600
2011-03-23,99.34912872314453,99.60964344614669,98.32238597363356,98.78977384576058,148603100
2011-03-24,100.29920959472656,100.44479474050729,99.35675271902481,99.9160957128648,159129800
2011-03-25,100.60572052001953,101.04246432124124,100.2915642908982,100.55974871901822,155642800
2011-03-28,100.36052703857422,101.08078313503432,100.32988306693566,100.82026845512192,109762400
2011-03-29,101.0348129272461,101.06545689936857,99.94677069539159,100.27624308547617,129798800
2011-03-30,101.73207092285156,102.03089930494731,101.41791471067924,101.56349986713514,135835000
2011-03-31,101.5941390991211,101.87765132963119,101.48686767700347,101.60180885965616,132537100
2011-04-01,102.0232162475586,102.49828538434852,101.7780294568313,102.22244293746336,153850100
2011-04-04,102.10751342773438,102.42166963484803,101.81635481121964,102.23777075201622,100768900
2011-04-05,102.09220886230469,102.54428051400554,101.86233815563499,101.90830995862697,120791500
2011-04-06,102.41399383544922,102.67450843891153,102.00022434363828,102.58256485926752,120411600
2011-04-07,102.15347290039062,102.65917424879511,101.64775986028039,102.23008864810973,170731500
2011-04-08,101.8010025024414,102.66684345814289,101.37957497127229,102.60554384527232,147945400
2011-04-11,101.49456024169922,102.25311843578504,101.24936168364793,101.90831819377233,121385400
2011-04-12,100.73595428466797,101.12672619346115,100.36816827099753,100.92751120516186,161187400
2011-04-13,100.72833251953125,101.28000589300768,100.3452185404685,101.2033901122216,162059000
